composition,coop_rate,winning_strategy
"[2, 1, 1, 0, 2, 2, 5, 1, 5, 4]",152.52551984877127,['GrudgerAlternator']
"[5, 2, 3, 3, 3, 1, 1, 2, 1, 3]",138.18576388888889,['EvolvedANNNoise05']
"[1, 2, 4, 4, 4, 4, 2, 5, 4, 3]",149.51147842056932,['EvolvedANNNoise05']
"[0, 3, 5, 4, 3, 0, 2, 0, 2, 0]",145.71745152354572,['GrudgerAlternator']
"[3, 5, 2, 3, 5, 4, 2, 4, 4, 5]",150.90504017531043,['EvolvedANNNoise05']
"[3, 3, 2, 1, 3, 2, 1, 4, 0, 0]",152.46814404432132,['DefectorHunter']
"[3, 4, 2, 3, 5, 4, 3, 5, 0, 5]",159.32179930795849,['EvolvedANNNoise05']
"[2, 0, 5, 1, 0, 3, 0, 5, 2, 4]",157.5599173553719,['EvolvedANNNoise05']
"[3, 4, 3, 5, 5, 3, 5, 2, 2, 3]",148.26285714285714,['EvolvedANNNoise05']
"[0, 4, 2, 1, 2, 4, 3, 2, 2, 4]",166.30381944444446,['EvolvedANNNoise05']
"[1, 4, 4, 2, 0, 4, 1, 4, 1, 3]",171.45486111111111,['Raider']
"[0, 1, 4, 1, 2, 1, 5, 2, 4, 4]",150.55381944444446,['GrudgerAlternator']
"[1, 2, 4, 2, 4, 4, 1, 4, 5, 5]",148.140625,['EvolvedANNNoise05']
"[5, 1, 1, 5, 0, 5, 0, 0, 3, 3]",152.07939508506615,['EvolvedANNNoise05']
"[2, 3, 1, 3, 2, 1, 3, 3, 1, 4]",158.2608695652174,['EvolvedANNNoise05']
"[5, 4, 1, 5, 1, 0, 1, 2, 5, 5]",145.21878715814506,['EvolvedANNNoise05']
"[0, 3, 5, 2, 2, 2, 4, 1, 0, 1]",167.1325,['EvolvedANNNoise05']
"[2, 0, 2, 1, 2, 2, 1, 4, 2, 5]",151.77777777777777,['SecondByRichardHufford']
"[0, 4, 5, 0, 5, 5, 2, 1, 1, 4]",171.48285322359396,['GrudgerAlternator']
"[3, 5, 5, 5, 1, 4, 3, 0, 3, 3]",154.6171875,['EvolvedANNNoise05']
"[0, 3, 0, 1, 4, 3, 4, 4, 5, 1]",152.8,['EvolvedANNNoise05']
"[4, 5, 3, 4, 0, 0, 1, 0, 3, 0]",141.165,['Raider']
"[2, 4, 4, 2, 1, 2, 0, 4, 2, 0]",157.3560090702948,['Raider']
"[0, 1, 1, 2, 5, 2, 1, 1, 5, 1]",131.2880886426593,['GrudgerAlternator']
"[1, 2, 0, 3, 5, 3, 0, 3, 3, 1]",141.9387755102041,['SecondByRichardHufford']
"[0, 4, 5, 5, 3, 3, 3, 4, 0, 4]",163.6378772112383,['EvolvedANNNoise05']
"[5, 0, 3, 1, 4, 1, 4, 0, 2, 0]",123.9075,['EvolvedANNNoise05']
"[2, 1, 3, 3, 5, 5, 4, 3, 3, 0]",147.60879904875148,['EvolvedANNNoise05']
"[1, 5, 1, 1, 5, 0, 3, 3, 5, 0]",144.27256944444446,['Raider']
"[3, 2, 4, 3, 1, 1, 4, 3, 4, 3]",152.16326530612244,['EvolvedANNNoise05']
"[4, 3, 4, 5, 0, 1, 5, 2, 4, 4]",155.6474609375,['EvolvedANNNoise05']
"[5, 3, 4, 4, 4, 0, 2, 4, 3, 2]",136.94693028095733,['SecondByRichardHufford']
"[3, 0, 5, 1, 5, 3, 2, 1, 2, 0]",140.87809917355372,['EvolvedANNNoise05']
"[4, 3, 1, 0, 4, 4, 1, 2, 0, 2]",155.59410430839003,['DefectorHunter']
"[0, 3, 3, 0, 5, 4, 5, 4, 1, 5]",162.63333333333333,['GrudgerAlternator']
"[3, 5, 3, 1, 4, 2, 2, 3, 5, 3]",147.63475546305932,['Raider']
"[5, 2, 0, 4, 4, 1, 0, 4, 1, 4]",143.0384,['SecondByRichardHufford']
"[2, 1, 5, 4, 2, 2, 3, 5, 0, 4]",156.4515306122449,['EvolvedANNNoise05']
"[1, 5, 2, 1, 1, 1, 5, 1, 5, 2]",159.74479166666666,['Raider']
"[1, 3, 1, 4, 4, 2, 0, 0, 0, 0]",154.15555555555557,['Raider']
"[4, 5, 2, 2, 5, 4, 2, 2, 1, 3]",153.38777777777779,['EvolvedANNNoise05']
"[0, 1, 2, 4, 3, 0, 0, 4, 3, 2]",136.13019390581718,['SecondByRichardHufford']
"[3, 3, 3, 5, 5, 5, 4, 0, 2, 0]",146.67777777777778,['EvolvedANNNoise05']
"[2, 1, 5, 3, 2, 5, 5, 2, 4, 5]",154.55795847750866,['EvolvedANNNoise05']
"[2, 1, 0, 4, 1, 4, 1, 1, 2, 5]",158.68934240362813,['EvolvedANNNoise05']
"[4, 4, 5, 4, 0, 2, 3, 0, 3, 1]",151.15976331360946,['EvolvedANNNoise05']
"[3, 3, 4, 3, 3, 1, 3, 3, 4, 1]",144.21301020408163,['EvolvedANNNoise05']
"[1, 1, 1, 0, 4, 1, 3, 3, 1, 0]",141.1288888888889,['GrudgerAlternator']
"[1, 4, 0, 0, 2, 5, 5, 5, 3, 2]",172.70233196159123,['SneakyTitForTat']
"[4, 5, 1, 4, 1, 3, 1, 0, 4, 5]",148.83801020408163,['EvolvedANNNoise05']
"[1, 1, 0, 3, 1, 5, 1, 0, 2, 2]",155.578125,['EvolvedANNNoise05']
"[3, 1, 0, 2, 3, 5, 0, 1, 4, 1]",143.2575,['EvolvedANNNoise05']
"[5, 1, 2, 0, 5, 0, 3, 1, 3, 4]",126.69270833333333,['SecondByRichardHufford']
"[1, 0, 1, 4, 3, 4, 2, 1, 5, 1]",137.47107438016528,['EvolvedANNNoise05']
"[4, 2, 3, 5, 5, 1, 4, 2, 3, 1]",134.0911111111111,['EvolvedANNNoise05']
"[4, 1, 0, 0, 0, 2, 0, 1, 4, 0]",160.75,['SneakyTitForTat']
"[0, 2, 3, 2, 3, 3, 3, 5, 4, 1]",154.0784023668639,['EvolvedANNNoise05']
"[4, 4, 3, 5, 5, 4, 1, 3, 3, 2]",145.5674740484429,['EvolvedANNNoise05']
"[0, 5, 5, 5, 5, 0, 1, 0, 0, 5]",158.68934911242604,['GrudgerAlternator']
"[4, 3, 4, 0, 1, 0, 2, 0, 0, 2]",141.1171875,['Raider']
"[3, 0, 4, 3, 4, 0, 3, 0, 3, 1]",123.57142857142857,['SecondByRichardHufford']
"[0, 5, 0, 4, 0, 2, 3, 0, 5, 4]",153.10964083175804,['EvolvedANNNoise05']
"[4, 5, 3, 2, 2, 1, 1, 1, 1, 0]",144.435,['Raider']
"[2, 5, 0, 0, 4, 2, 1, 5, 4, 3]",154.23076923076923,['Raider']
"[2, 4, 3, 3, 2, 5, 2, 4, 0, 1]",168.38905325443787,['EvolvedANNNoise05']
"[2, 5, 0, 3, 0, 4, 3, 5, 1, 3]",180.8328402366864,['EvolvedANNNoise05']
"[1, 0, 3, 1, 1, 1, 2, 2, 3, 0]",150.40816326530611,['EvolvedANNNoise05']
"[1, 5, 2, 2, 2, 3, 3, 1, 2, 4]",161.5008,['Raider']
"[3, 0, 4, 5, 4, 3, 4, 5, 1, 1]",145.5522222222222,['EvolvedANNNoise05']
"[3, 5, 5, 0, 0, 0, 2, 4, 1, 3]",161.33648393194707,['Raider']
"[1, 3, 3, 4, 1, 1, 3, 0, 1, 3]",155.815,['Raider']
"[4, 4, 1, 5, 2, 4, 4, 5, 3, 4]",160.95679012345678,['EvolvedANNNoise05']
"[2, 3, 5, 1, 5, 1, 0, 1, 5, 5]",138.4859693877551,['GrudgerAlternator']
"[1, 4, 5, 1, 0, 5, 2, 2, 0, 0]",181.1875,['Raider']
"[3, 1, 3, 5, 2, 2, 1, 3, 2, 5]",148.6090534979424,['EvolvedANNNoise05']
"[4, 3, 1, 5, 0, 2, 5, 3, 5, 0]",163.75637755102042,['EvolvedANNNoise05']
"[0, 0, 4, 5, 3, 4, 5, 3, 4, 5]",148.4692378328742,['EvolvedANNNoise05']
"[5, 4, 0, 2, 1, 1, 1, 4, 1, 4]",161.44045368620039,['EvolvedANNNoise05']
"[1, 5, 0, 2, 4, 5, 3, 3, 4, 0]",156.93552812071331,['SneakyTitForTat']
"[5, 5, 1, 2, 0, 3, 3, 1, 0, 4]",169.50694444444446,['EvolvedANNNoise05']
"[0, 4, 0, 2, 3, 3, 2, 3, 3, 2]",156.55578512396696,['EvolvedANNNoise05']
"[0, 4, 0, 1, 5, 4, 1, 4, 3, 4]",156.99852071005918,['SecondByRichardHufford']
"[1, 1, 0, 0, 0, 1, 5, 1, 3, 4]",174.125,['SecondByRichardHufford']
"[1, 5, 0, 5, 5, 3, 1, 0, 2, 1]",146.53497164461248,['Raider']
"[2, 3, 0, 4, 4, 0, 3, 4, 3, 5]",145.5905612244898,['SecondByRichardHufford']
"[0, 2, 3, 0, 1, 4, 5, 1, 2, 0]",174.23456790123456,['SneakyTitForTat']
"[3, 1, 1, 5, 4, 3, 1, 2, 5, 5]",138.03555555555556,['SecondByRichardHufford']
"[5, 1, 5, 1, 0, 0, 1, 4, 2, 4]",146.34026465028356,['EvolvedANNNoise05']
"[3, 0, 0, 1, 3, 2, 4, 2, 3, 5]",147.71077504725898,['EvolvedANNNoise05']
"[1, 2, 0, 2, 2, 2, 1, 0, 3, 5]",143.74074074074073,['EvolvedANNNoise05']
"[5, 4, 3, 3, 3, 5, 0, 3, 3, 5]",151.41695501730104,['EvolvedANNNoise05']
"[5, 2, 5, 5, 4, 2, 3, 5, 5, 2]",141.9729916897507,['EvolvedANNNoise05']
"[3, 4, 2, 2, 3, 2, 5, 3, 4, 3]",152.6493236212279,['EvolvedANNNoise05']
"[4, 4, 4, 4, 4, 5, 0, 0, 3, 3]",146.22892819979188,['EvolvedANNNoise05']
"[4, 1, 3, 5, 5, 0, 1, 3, 5, 0]",125.13168724279835,['EvolvedANNNoise05']
"[4, 0, 2, 2, 1, 4, 5, 1, 0, 3]",164.29545454545453,['EvolvedANNNoise05']
"[3, 1, 3, 3, 2, 4, 5, 1, 0, 2]",158.65277777777777,['EvolvedANNNoise05']
"[1, 1, 1, 5, 1, 0, 5, 0, 3, 1]",144.7469135802469,['EvolvedANNNoise05']
"[4, 4, 1, 2, 5, 5, 5, 3, 3, 5]",153.9116143170197,['EvolvedANNNoise05']
"[2, 5, 2, 1, 1, 2, 5, 1, 1, 5]",168.6256,['EvolvedANNNoise05']
"[1, 4, 1, 5, 2, 2, 5, 2, 0, 2]",164.11458333333334,['EvolvedANNNoise05']
"[4, 3, 4, 1, 0, 3, 5, 0, 3, 2]",160.912,['EvolvedANNNoise05']
"[0, 3, 1, 4, 1, 2, 1, 4, 0, 3]",173.13850415512465,['EvolvedANNNoise05']
"[5, 0, 3, 0, 0, 4, 1, 5, 1, 0]",164.20221606648198,['SneakyTitForTat']
"[3, 1, 0, 5, 0, 5, 2, 1, 3, 3]",162.25708884688092,['EvolvedANNNoise05']
"[0, 1, 1, 3, 3, 1, 2, 2, 3, 1]",136.57439446366783,['GrudgerAlternator']
"[2, 1, 5, 4, 4, 0, 1, 4, 3, 4]",136.62755102040816,['SecondByRichardHufford']
"[4, 0, 0, 4, 0, 4, 2, 3, 5, 1]",164.74669187145557,['EvolvedANNNoise05']
"[5, 2, 2, 3, 4, 1, 2, 2, 5, 3]",134.53388822829965,['SecondByRichardHufford']
"[3, 0, 5, 3, 0, 3, 5, 3, 0, 1]",164.1266540642722,['EvolvedANNNoise05']
"[4, 3, 2, 2, 3, 3, 5, 3, 1, 0]",153.78402366863907,['EvolvedANNNoise05']
"[2, 3, 0, 2, 4, 0, 5, 1, 5, 1]",137.35916824196596,['EvolvedANNNoise05']
"[4, 3, 2, 3, 0, 1, 3, 1, 2, 0]",155.25484764542935,['EvolvedANNNoise05']
"[5, 5, 5, 1, 0, 1, 2, 5, 2, 5]",158.78772112382936,['Raider']
"[5, 0, 0, 3, 5, 3, 4, 3, 5, 5]",140.7704315886134,['SecondByRichardHufford']
"[0, 2, 3, 4, 5, 1, 1, 5, 0, 2]",149.92438563327033,['SecondByRichardHufford']
"[2, 5, 0, 5, 2, 3, 0, 1, 5, 5]",145.08163265306123,['Raider']
"[0, 5, 0, 2, 2, 3, 0, 3, 3, 5]",159.93383742911152,['EvolvedANNNoise05']
"[3, 3, 0, 2, 0, 5, 4, 2, 3, 0]",173.64256198347107,['SneakyTitForTat']
"[4, 2, 2, 3, 1, 0, 4, 0, 5, 1]",144.15702479338842,['EvolvedANNNoise05']
"[3, 4, 0, 1, 2, 2, 2, 3, 1, 2]",160.8275,['EvolvedANNNoise05']
"[3, 3, 2, 0, 3, 5, 2, 1, 3, 1]",155.82230623818526,['SneakyTitForTat']
"[3, 1, 4, 3, 3, 4, 0, 0, 2, 0]",143.4075,['EvolvedANNNoise05']
"[5, 2, 1, 1, 4, 3, 0, 5, 0, 1]",146.8388429752066,['DefectorHunter']
"[4, 3, 4, 4, 0, 2, 2, 3, 1, 4]",159.79012345679013,['EvolvedANNNoise05']
"[2, 0, 1, 4, 2, 0, 4, 5, 2, 1]",149.6077097505669,['EvolvedANNNoise05']
"[3, 2, 2, 5, 0, 2, 0, 4, 5, 1]",153.10416666666666,['Raider']
"[2, 1, 4, 4, 0, 0, 4, 1, 1, 0]",152.71626297577853,['EvolvedANNNoise05']
"[1, 3, 0, 1, 4, 0, 5, 5, 5, 1]",149.1728,['EvolvedANNNoise05']
"[4, 4, 4, 1, 5, 5, 4, 0, 4, 5]",149.44135802469137,['EvolvedANNNoise05']
"[5, 2, 0, 0, 0, 3, 5, 1, 5, 3]",169.44097222222223,['SneakyTitForTat']
"[3, 4, 1, 3, 3, 0, 0, 3, 1, 1]",142.34349030470915,['Raider']
"[3, 2, 2, 2, 3, 1, 4, 2, 3, 1]",143.26843100189035,['EvolvedANNNoise05']
"[5, 1, 1, 2, 0, 4, 1, 5, 4, 1]",166.77083333333334,['EvolvedANNNoise05']
"[3, 2, 4, 4, 5, 1, 2, 2, 4, 2]",134.166468489893,['SecondByRichardHufford']
"[5, 5, 0, 2, 2, 1, 5, 2, 3, 2]",154.37311385459535,['EvolvedANNNoise05']
"[3, 4, 2, 4, 3, 1, 1, 3, 1, 1]",147.16068052930058,['Raider']
"[2, 5, 0, 2, 4, 3, 0, 4, 0, 0]",162.945,['Raider']
"[2, 3, 2, 1, 4, 0, 1, 3, 0, 1]",144.13148788927336,['Raider']
"[2, 1, 0, 2, 3, 2, 1, 3, 1, 4]",152.14958448753464,['SecondByRichardHufford']
"[3, 5, 5, 0, 5, 5, 3, 4, 3, 2]",157.92244897959185,['SneakyTitForTat']
"[0, 5, 3, 2, 3, 2, 1, 3, 4, 1]",154.25173611111111,['EvolvedANNNoise05']
"[2, 0, 4, 5, 1, 5, 1, 5, 2, 3]",158.25637755102042,['EvolvedANNNoise05']
"[2, 2, 2, 0, 2, 3, 1, 4, 1, 3]",161.9075,['SecondByRichardHufford']
"[3, 3, 3, 3, 0, 2, 2, 4, 0, 1]",166.82086167800455,['EvolvedANNNoise05']
"[2, 1, 5, 4, 3, 1, 0, 4, 4, 5]",139.55291319857312,['SecondByRichardHufford']
"[5, 4, 5, 2, 3, 3, 3, 4, 0, 2]",153.88137356919876,['EvolvedANNNoise05']
"[5, 5, 2, 0, 5, 5, 2, 0, 4, 4]",147.662109375,['SecondByRichardHufford']
"[0, 4, 4, 3, 4, 0, 3, 0, 1, 0]",152.02770083102493,['GrudgerAlternator']
"[4, 2, 5, 1, 0, 1, 4, 3, 3, 4]",157.13031550068587,['EvolvedANNNoise05']
"[4, 1, 2, 3, 3, 5, 1, 2, 5, 4]",145.0211111111111,['EvolvedANNNoise05']
"[1, 2, 1, 3, 4, 1, 1, 0, 4, 1]",128.05864197530863,['SecondByRichardHufford']
"[3, 4, 1, 0, 2, 0, 2, 4, 1, 1]",154.10493827160494,['Raider']
"[2, 2, 4, 3, 1, 2, 3, 3, 3, 1]",154.42881944444446,['EvolvedANNNoise05']
"[1, 4, 0, 2, 5, 3, 4, 0, 2, 4]",150.5792,['EvolvedANNNoise05']
"[2, 4, 0, 0, 4, 5, 5, 5, 1, 2]",167.0012755102041,['SneakyTitForTat']
"[4, 4, 2, 0, 1, 2, 3, 5, 0, 1]",166.6301652892562,['Raider']
"[1, 1, 0, 4, 0, 2, 2, 1, 5, 2]",151.46296296296296,['EvolvedANNNoise05']
"[3, 2, 0, 3, 0, 3, 1, 4, 4, 1]",166.34240362811792,['EvolvedANNNoise05']
"[2, 0, 0, 2, 4, 4, 3, 4, 3, 3]",149.1568,['EvolvedANNNoise05']
"[0, 2, 2, 5, 0, 1, 0, 3, 5, 2]",146.005,['EvolvedANNNoise05']
"[4, 1, 1, 1, 5, 4, 5, 3, 0, 2]",149.25443786982248,['EvolvedANNNoise05']
"[5, 4, 1, 2, 3, 3, 3, 3, 3, 3]",151.70888888888888,['EvolvedANNNoise05']
"[2, 5, 0, 2, 1, 1, 0, 4, 0, 4]",173.7119113573407,['Raider']
"[4, 4, 1, 5, 3, 2, 0, 0, 5, 1]",132.1792,['EvolvedANNNoise05']
"[1, 3, 4, 4, 1, 2, 5, 3, 2, 5]",161.17222222222222,['EvolvedANNNoise05']
"[0, 4, 0, 0, 4, 5, 2, 2, 2, 1]",167.0375,['SneakyTitForTat']
"[1, 2, 0, 2, 5, 4, 0, 2, 0, 4]",163.1275,['SecondByRichardHufford']
"[1, 5, 3, 3, 1, 2, 4, 5, 2, 4]",166.72222222222223,['Raider']
"[4, 1, 0, 1, 4, 4, 0, 2, 1, 5]",150.78512396694214,['SecondByRichardHufford']
"[1, 1, 1, 1, 4, 4, 2, 5, 4, 2]",151.3744,['SecondByRichardHufford']
"[3, 4, 2, 5, 0, 0, 4, 3, 3, 1]",160.2352,['Raider']
"[1, 0, 4, 5, 4, 1, 3, 3, 2, 3]",138.17307692307693,['SecondByRichardHufford']
"[0, 3, 5, 1, 4, 1, 3, 3, 2, 3]",153.736,['GrudgerAlternator']
"[3, 2, 0, 1, 4, 4, 5, 3, 1, 1]",155.09895833333334,['EvolvedANNNoise05']
"[3, 1, 2, 3, 3, 4, 3, 0, 5, 4]",142.1670918367347,['EvolvedANNNoise05']
"[2, 4, 3, 5, 1, 4, 5, 2, 1, 2]",165.34126040428063,['EvolvedANNNoise05']
"[2, 2, 2, 4, 4, 5, 2, 5, 4, 1]",150.6191467221644,['EvolvedANNNoise05']
"[1, 2, 2, 1, 1, 1, 2, 1, 0, 1]",162.05555555555554,['Raider']
"[0, 1, 0, 1, 3, 0, 5, 0, 2, 5]",140.73010380622839,['EvolvedANNNoise05']
"[2, 0, 2, 2, 4, 1, 5, 5, 1, 4]",146.0369822485207,['EvolvedANNNoise05']
"[3, 0, 0, 0, 0, 0, 0, 0, 0, 1]",111.75,['SecondByRichardHufford']
"[5, 2, 3, 5, 5, 0, 2, 2, 2, 5]",133.58792924037462,['SecondByRichardHufford']
"[5, 2, 1, 4, 5, 0, 2, 3, 3, 1]",128.19230769230768,['SecondByRichardHufford']
"[1, 4, 2, 4, 1, 3, 1, 2, 1, 0]",162.9584487534626,['Raider']
"[4, 2, 0, 1, 4, 1, 5, 5, 3, 5]",150.58333333333334,['EvolvedANNNoise05']
"[4, 5, 5, 3, 5, 5, 0, 0, 0, 4]",158.15712799167534,['EvolvedANNNoise05']
"[0, 0, 4, 1, 2, 4, 4, 3, 5, 5]",152.8954081632653,['GrudgerAlternator']
"[5, 3, 1, 0, 2, 1, 4, 4, 0, 0]",152.46,['DefectorHunter']
"[0, 2, 3, 0, 0, 1, 0, 2, 2, 0]",167.1,['SneakyTitForTat']
"[0, 3, 5, 0, 5, 2, 5, 4, 1, 2]",158.53497942386832,['GrudgerAlternator']
"[3, 5, 2, 1, 0, 0, 1, 3, 5, 0]",157.765,['Raider']
"[3, 4, 0, 5, 0, 1, 3, 3, 4, 0]",163.25330812854443,['EvolvedANNNoise05']
"[5, 2, 1, 5, 4, 1, 3, 0, 1, 5]",139.0164609053498,['EvolvedANNNoise05']
"[2, 3, 3, 2, 5, 3, 3, 4, 1, 4]",153.71,['EvolvedANNNoise05']
"[5, 5, 3, 3, 1, 3, 3, 1, 1, 4]",158.21521997621878,['EvolvedANNNoise05']
"[1, 0, 4, 4, 5, 3, 3, 4, 2, 0]",141.5207100591716,['GrudgerAlternator']
"[1, 1, 1, 3, 0, 1, 4, 0, 2, 5]",161.39814814814815,['EvolvedANNNoise05']
"[1, 1, 1, 0, 1, 2, 2, 5, 4, 2]",164.9529085872576,['Raider']
"[5, 2, 3, 5, 1, 1, 5, 2, 4, 2]",150.38444444444445,['EvolvedANNNoise05']
"[1, 2, 0, 1, 1, 1, 2, 2, 4, 4]",154.03703703703704,['EvolvedANNNoise05']
"[5, 0, 0, 4, 2, 2, 0, 4, 4, 3]",147.07291666666666,['SecondByRichardHufford']
"[5, 4, 0, 5, 1, 2, 5, 4, 2, 1]",164.25683709869205,['EvolvedANNNoise05']
"[5, 1, 5, 1, 2, 0, 2, 2, 4, 5]",137.16598079561044,['EvolvedANNNoise05']
"[1, 1, 2, 2, 2, 4, 4, 1, 1, 3]",160.5124716553288,['EvolvedANNNoise05']
"[5, 3, 5, 0, 5, 0, 4, 1, 4, 3]",135.31,['SecondByRichardHufford']
"[1, 0, 0, 0, 4, 0, 1, 1, 3, 3]",121.68047337278107,['SecondByRichardHufford']
"[4, 2, 0, 1, 5, 0, 2, 1, 0, 0]",114.01333333333334,['EvolvedANNNoise05']
"[5, 4, 3, 5, 5, 1, 0, 5, 1, 4]",143.58769513314968,['SecondByRichardHufford']
"[2, 4, 0, 4, 2, 0, 0, 2, 5, 2]",138.13151927437642,['Raider']
"[4, 4, 2, 4, 1, 3, 0, 0, 1, 5]",154.58506944444446,['EvolvedANNNoise05']
"[0, 0, 5, 0, 4, 4, 5, 1, 4, 4]",151.12208504801097,['GrudgerAlternator']
"[4, 5, 3, 1, 1, 2, 5, 1, 0, 4]",164.84319526627218,['EvolvedANNNoise05']
"[5, 3, 2, 3, 3, 1, 0, 5, 5, 5]",143.3046875,['SecondByRichardHufford']
"[5, 2, 1, 1, 0, 4, 0, 0, 1, 3]",155.7266435986159,['EvolvedANNNoise05']
"[4, 2, 2, 5, 3, 4, 1, 0, 0, 1]",148.60330578512398,['EvolvedANNNoise05']
"[1, 5, 5, 4, 2, 5, 0, 1, 5, 3]",150.78043704474507,['Raider']
"[4, 1, 5, 0, 3, 5, 5, 0, 0, 3]",158.051775147929,['DefectorHunter']
"[4, 3, 3, 0, 1, 0, 2, 5, 2, 5]",155.792,['Raider']
"[1, 2, 4, 2, 3, 4, 5, 0, 0, 4]",162.944,['EvolvedANNNoise05']
"[2, 1, 1, 5, 0, 0, 5, 3, 2, 4]",166.79584120982986,['EvolvedANNNoise05']
"[2, 3, 3, 2, 4, 5, 5, 4, 4, 5]",155.59970781592403,['EvolvedANNNoise05']
"[1, 1, 2, 4, 5, 0, 1, 5, 2, 1]",133.21694214876032,['SecondByRichardHufford']
"[5, 4, 2, 1, 4, 1, 2, 0, 5, 5]",135.60879904875148,['EvolvedANNNoise05']
"[2, 2, 0, 5, 0, 3, 4, 4, 2, 3]",173.56,['EvolvedANNNoise05']
"[5, 2, 4, 2, 3, 4, 1, 5, 1, 5]",153.671875,['EvolvedANNNoise05']
"[5, 5, 0, 5, 2, 2, 5, 0, 5, 5]",149.47231833910035,['EvolvedANNNoise05']
"[0, 5, 4, 1, 4, 3, 1, 2, 3, 2]",160.2016,['GrudgerAlternator']
"[3, 1, 3, 4, 2, 5, 5, 1, 1, 4]",158.9013079667063,['EvolvedANNNoise05']
"[1, 1, 2, 0, 1, 4, 2, 5, 4, 2]",165.32438016528926,['SneakyTitForTat']
"[2, 2, 2, 3, 4, 3, 2, 0, 0, 0]",149.36111111111111,['EvolvedANNNoise05']
"[5, 2, 1, 1, 0, 2, 5, 4, 4, 2]",170.90532544378698,['EvolvedANNNoise05']
"[0, 5, 3, 5, 4, 1, 1, 5, 5, 2]",146.1706555671176,['SecondByRichardHufford']
"[0, 1, 5, 5, 2, 4, 3, 2, 5, 0]",147.5761316872428,['EvolvedANNNoise05']
"[3, 4, 5, 0, 4, 2, 3, 1, 0, 3]",156.0912,['DefectorHunter']
"[5, 2, 3, 4, 5, 1, 5, 5, 4, 0]",139.03200692041523,['EvolvedANNNoise05']
"[3, 3, 2, 1, 3, 5, 4, 4, 2, 5]",161.8046875,['EvolvedANNNoise05']
"[1, 1, 3, 4, 4, 1, 0, 0, 1, 2]",138.75432525951558,['SecondByRichardHufford']
"[0, 4, 1, 4, 5, 3, 0, 5, 4, 0]",147.9156804733728,['EvolvedANNNoise05']
"[4, 4, 2, 5, 3, 4, 1, 4, 3, 3]",151.9146005509642,['EvolvedANNNoise05']
"[3, 3, 4, 0, 2, 4, 4, 2, 3, 3]",159.0204081632653,['Raider']
"[1, 2, 0, 3, 1, 4, 1, 5, 5, 5]",159.48696844993142,['EvolvedANNNoise05']
"[4, 5, 3, 5, 3, 5, 4, 4, 4, 3]",155.255,['EvolvedANNNoise05']
"[1, 1, 4, 3, 4, 3, 5, 5, 2, 5]",152.4637281910009,['EvolvedANNNoise05']
"[3, 1, 4, 3, 2, 3, 2, 4, 5, 1]",148.60586734693877,['EvolvedANNNoise05']
"[4, 3, 2, 2, 3, 4, 5, 1, 3, 0]",151.59396433470508,['EvolvedANNNoise05']
"[2, 0, 2, 2, 3, 0, 1, 5, 1, 2]",137.96296296296296,['SecondByRichardHufford']
"[3, 2, 4, 2, 3, 1, 0, 0, 3, 1]",132.7617728531856,['SecondByRichardHufford']
"[1, 5, 4, 5, 4, 4, 5, 1, 4, 2]",151.33061224489796,['EvolvedANNNoise05']
"[4, 5, 5, 3, 0, 1, 0, 1, 0, 4]",154.54631379962194,['Raider']
"[2, 5, 4, 4, 2, 0, 0, 3, 4, 3]",144.45130315500685,['Raider']
"[4, 0, 5, 5, 0, 2, 5, 5, 3, 1]",158.78666666666666,['EvolvedANNNoise05']
"[0, 4, 2, 1, 4, 0, 4, 4, 0, 3]",158.52685950413223,['GrudgerAlternator']
"[2, 1, 1, 1, 4, 4, 3, 2, 2, 4]",151.41666666666666,['EvolvedANNNoise05']
"[5, 5, 0, 3, 5, 3, 2, 3, 4, 4]",145.47923875432525,['EvolvedANNNoise05']
"[2, 4, 3, 4, 3, 3, 0, 5, 2, 1]",154.16186556927298,['Raider']
"[2, 0, 3, 3, 1, 0, 2, 3, 2, 4]",147.0725,['EvolvedANNNoise05']
"[0, 0, 1, 5, 5, 1, 1, 2, 4, 4]",126.48015122873346,['GrudgerAlternator']
"[1, 3, 3, 2, 2, 3, 5, 5, 0, 1]",167.5456,['EvolvedANNNoise05']
"[5, 5, 0, 0, 0, 2, 4, 2, 5, 2]",167.2,['SneakyTitForTat']
"[1, 1, 1, 3, 4, 1, 0, 5, 4, 5]",140.472,['SecondByRichardHufford']
"[1, 1, 3, 4, 3, 4, 1, 1, 4, 0]",142.0082644628099,['EvolvedANNNoise05']
"[1, 4, 4, 5, 4, 2, 2, 0, 4, 0]",141.5621301775148,['Raider']
"[0, 4, 2, 4, 5, 0, 0, 1, 4, 1]",134.81632653061226,['GrudgerAlternator']
"[4, 2, 4, 1, 2, 0, 3, 5, 3, 3]",148.01508916323732,['EvolvedANNNoise05']
"[0, 4, 0, 4, 5, 0, 0, 2, 0, 3]",155.7469135802469,['SecondByRichardHufford']
"[0, 3, 0, 2, 3, 3, 3, 1, 2, 0]",153.6574394463668,['EvolvedANNNoise05']
"[2, 1, 4, 1, 4, 5, 4, 2, 1, 2]",156.7396449704142,['EvolvedANNNoise05']
"[3, 4, 1, 1, 0, 5, 4, 5, 3, 5]",174.86992715920917,['EvolvedANNNoise05']
"[5, 1, 0, 2, 1, 5, 3, 2, 1, 3]",167.14933837429112,['EvolvedANNNoise05']
