,composition,gd_slot,gd_k,gd_n,gd_m,coop_rate,winning_strategy
4286,"[4, 0, 3, 2, 4]",2,3,2,2,144.0473372781065,['FirstByDavis']
4287,"[3, 5, 2, 2, 2]",0,1,3,3,169.5408163265306,['InversePunisher']
4288,"[0, 3, 0, 2, 1]",1,3,4,4,126.0,['InversePunisher']
4289,"[5, 2, 2, 5, 4]",3,1,5,5,162.65432098765433,['FirstByDavis']
4290,"[5, 1, 2, 3, 0]",3,3,1,1,107.14876033057851,['ContriteTitForTat']
4291,"[2, 4, 3, 0, 3]",4,3,2,2,158.83333333333334,['FirstByDavis']
4292,"[3, 4, 0, 5, 4]",3,5,3,3,148.7109375,['FirstByDavis']
4293,"[5, 3, 2, 1, 0]",3,1,4,4,186.38842975206612,['FirstByDavis']
4294,"[0, 2, 4, 0, 3]",4,2,5,5,183.77777777777777,['GeneralizedDefector']
4295,"[4, 1, 3, 4, 4]",0,1,1,1,112.734375,"['ContriteTitForTat', 'InversePunisher']"
4296,"[0, 2, 4, 4, 5]",4,5,2,2,146.0888888888889,['InversePunisher']
4297,"[4, 1, 0, 5, 3]",0,4,3,3,143.28994082840237,['InversePunisher']
4298,"[4, 2, 4, 1, 2]",3,1,4,4,188.75739644970415,['InversePunisher']
4299,"[1, 0, 4, 0, 0]",2,4,5,5,137.6,['FirstByDavis']
4300,"[2, 2, 0, 3, 5]",4,5,1,1,68.92361111111111,"['ContriteTitForTat', 'InversePunisher']"
4301,"[5, 2, 3, 5, 2]",0,5,2,2,145.12110726643598,['InversePunisher']
4302,"[2, 3, 4, 5, 1]",2,4,3,3,152.49777777777777,['FirstByDavis']
4303,"[3, 3, 4, 2, 0]",2,3,4,4,152.52777777777777,['InversePunisher']
4304,"[0, 3, 4, 5, 1]",1,3,5,5,172.87573964497042,['InversePunisher']
4305,"[4, 3, 1, 3, 2]",0,1,1,1,96.09467455621302,"['ContriteTitForTat', 'InversePunisher']"
4306,"[2, 2, 5, 4, 4]",1,2,2,2,175.52941176470588,['FirstByDavis']
4307,"[4, 3, 2, 4, 5]",3,2,3,3,162.14814814814815,['FirstByDavis']
4308,"[4, 3, 2, 3, 2]",2,2,4,4,173.60204081632654,['InversePunisher']
4309,"[1, 0, 2, 5, 0]",2,2,5,5,157.8125,['FirstByDavis']
4310,"[0, 3, 3, 4, 5]",4,5,1,1,89.17777777777778,"['ContriteTitForTat', 'InversePunisher']"
4311,"[0, 3, 2, 4, 1]",3,4,2,2,140.84,['InversePunisher']
4312,"[5, 4, 3, 0, 0]",1,4,3,3,151.61111111111111,['FirstByDavis']
4313,"[4, 5, 1, 0, 5]",4,5,4,4,161.0,['FirstByDavis']
4314,"[4, 0, 5, 4, 3]",0,2,5,5,171.625,['InversePunisher']
4315,"[4, 4, 5, 4, 5]",3,3,1,1,134.37190082644628,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4316,"[3, 2, 2, 5, 1]",1,2,2,2,164.9467455621302,['FirstByDavis']
4317,"[5, 3, 4, 4, 1]",4,0,3,3,189.59861591695503,"['FirstByDavis', 'InversePunisher']"
4318,"[0, 5, 2, 4, 0]",3,4,4,4,173.71900826446281,['ContriteTitForTat']
4319,"[4, 2, 3, 1, 3]",2,0,5,5,163.96449704142012,['FirstByDavis']
4320,"[1, 0, 3, 1, 0]",0,1,1,1,128.28,['InversePunisher']
4321,"[0, 4, 4, 1, 0]",2,4,2,2,127.01234567901234,['InversePunisher']
4322,"[4, 4, 1, 4, 1]",1,0,3,3,146.85714285714286,['FirstByDavis']
4323,"[5, 1, 4, 1, 3]",4,1,4,4,170.99489795918367,['InversePunisher']
4324,"[2, 4, 0, 1, 4]",4,4,5,5,162.1818181818182,['FirstByDavis']
4325,"[4, 2, 2, 1, 3]",4,3,1,1,113.47916666666667,"['ContriteTitForTat', 'InversePunisher']"
4326,"[4, 1, 3, 4, 0]",0,3,2,2,143.69444444444446,['InversePunisher']
4327,"[3, 5, 5, 1, 3]",0,2,3,3,177.28719723183391,['InversePunisher']
4328,"[4, 3, 0, 2, 2]",4,2,4,4,169.43801652892563,['InversePunisher']
4329,"[1, 2, 5, 5, 3]",2,5,5,5,156.015625,['FirstByDavis']
4330,"[4, 0, 5, 3, 1]",2,5,1,1,77.0414201183432,['InversePunisher']
4331,"[4, 3, 4, 1, 0]",1,3,2,2,155.375,['FirstByDavis']
4332,"[5, 3, 0, 3, 5]",3,3,3,3,163.390625,['FirstByDavis']
4333,"[3, 5, 1, 3, 5]",1,5,4,4,148.3044982698962,['InversePunisher']
4334,"[1, 0, 4, 4, 1]",2,2,5,5,142.8,['FirstByDavis']
4335,"[0, 2, 3, 4, 5]",1,2,1,1,147.09183673469389,"['OnceBitten', 'InversePunisher']"
4336,"[0, 0, 5, 3, 4]",4,4,2,2,151.5,['InversePunisher']
4337,"[0, 0, 2, 3, 3]",4,0,3,3,149.375,['InversePunisher']
4338,"[5, 3, 3, 2, 5]",1,3,4,4,170.16666666666666,['InversePunisher']
4339,"[1, 1, 4, 2, 4]",2,2,5,5,152.30555555555554,['FirstByDavis']
4340,"[5, 1, 2, 1, 4]",1,0,1,1,170.76331360946745,"['OnceBitten', 'InversePunisher']"
4341,"[1, 0, 3, 0, 5]",2,2,2,2,125.92592592592592,['FirstByDavis']
4342,"[5, 1, 3, 3, 5]",3,3,3,3,168.2560553633218,"['FirstByDavis', 'InversePunisher']"
4343,"[3, 4, 5, 3, 1]",0,3,4,4,179.140625,['InversePunisher']
4344,"[0, 3, 0, 5, 0]",1,3,5,5,145.625,['InversePunisher']
4345,"[4, 2, 4, 0, 4]",0,1,1,1,102.3265306122449,"['ContriteTitForTat', 'InversePunisher']"
4346,"[1, 4, 2, 5, 0]",2,0,2,2,162.55555555555554,['FirstByDavis']
4347,"[5, 0, 5, 3, 0]",2,5,3,3,130.17751479289942,['FirstByDavis']
4348,"[4, 3, 0, 4, 1]",1,3,4,4,151.25,['InversePunisher']
4349,"[4, 5, 1, 4, 0]",0,4,5,5,170.87755102040816,['InversePunisher']
4350,"[4, 3, 2, 3, 4]",3,3,1,1,132.62890625,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4351,"[5, 3, 5, 4, 3]",2,5,2,2,143.4875,['FirstByDavis']
4352,"[4, 5, 3, 5, 5]",0,2,3,3,170.06611570247935,['InversePunisher']
4353,"[4, 2, 5, 5, 0]",2,0,4,4,148.4765625,['InversePunisher']
4354,"[2, 5, 4, 3, 0]",0,1,5,5,187.1530612244898,['InversePunisher']
4355,"[0, 1, 2, 4, 4]",1,1,1,1,165.38842975206612,"['OnceBitten', 'InversePunisher']"
4356,"[4, 4, 3, 3, 5]",1,2,2,2,154.39335180055403,['FirstByDavis']
4357,"[2, 5, 0, 3, 4]",3,3,3,3,163.72448979591837,['FirstByDavis']
4358,"[2, 3, 1, 3, 4]",0,2,4,4,174.33136094674558,['InversePunisher']
4359,"[5, 4, 1, 1, 4]",1,0,5,5,157.51111111111112,['FirstByDavis']
4360,"[4, 4, 2, 5, 0]",3,3,1,1,89.95555555555555,['ContriteTitForTat']
4361,"[2, 0, 4, 0, 4]",2,3,2,2,115.68,['FirstByDavis']
4362,"[0, 2, 5, 3, 5]",1,2,3,3,178.11555555555555,['InversePunisher']
4363,"[0, 3, 5, 3, 1]",4,1,4,4,190.72916666666666,['InversePunisher']
4364,"[2, 5, 4, 5, 0]",3,5,5,5,176.26953125,['FirstByDavis']
4365,"[2, 3, 3, 4, 0]",2,3,1,1,113.0625,"['ContriteTitForTat', 'InversePunisher']"
4366,"[4, 0, 1, 0, 0]",0,4,2,2,120.0,['GeneralizedDefector']
4367,"[2, 3, 5, 3, 2]",3,2,3,3,174.18666666666667,['FirstByDavis']
4368,"[2, 3, 1, 5, 2]",3,1,4,4,153.57988165680473,['InversePunisher']
4369,"[4, 0, 4, 4, 1]",3,4,5,5,165.72781065088756,['FirstByDavis']
4370,"[3, 4, 3, 4, 4]",2,1,1,1,139.27777777777777,"['ContriteTitForTat', 'InversePunisher']"
4371,"[5, 2, 1, 1, 4]",1,1,2,2,162.60355029585799,['FirstByDavis']
4372,"[2, 3, 0, 1, 2]",4,2,3,3,159.6875,['FirstByDavis']
4373,"[4, 3, 5, 2, 5]",0,3,4,4,172.6426592797784,['InversePunisher']
4374,"[5, 0, 1, 1, 5]",2,0,5,5,183.06944444444446,['FirstByDavis']
4375,"[2, 5, 4, 3, 5]",3,3,1,1,142.14404432132963,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4376,"[5, 4, 5, 3, 4]",1,4,2,2,160.78004535147392,['FirstByDavis']
4377,"[1, 4, 0, 4, 2]",1,2,3,3,133.22314049586777,['FirstByDavis']
4378,"[1, 0, 5, 5, 5]",1,0,4,4,200.0,"['FirstByDavis', 'OnceBitten', 'InversePunisher']"
4379,"[4, 2, 5, 1, 3]",4,3,5,5,178.58666666666667,['FirstByDavis']
4380,"[4, 1, 3, 3, 2]",0,4,1,1,96.14201183431953,"['ContriteTitForTat', 'InversePunisher']"
4381,"[2, 3, 1, 2, 5]",4,5,2,2,130.7396449704142,['FirstByDavis']
4382,"[3, 4, 5, 4, 2]",0,3,3,3,176.33333333333334,['InversePunisher']
4383,"[1, 4, 3, 5, 2]",2,3,4,4,166.56,['InversePunisher']
4384,"[3, 4, 4, 5, 5]",3,5,5,5,172.72108843537416,['FirstByDavis']
4385,"[5, 2, 0, 1, 1]",0,2,1,1,39.75308641975309,"['ContriteTitForTat', 'InversePunisher']"
4386,"[4, 3, 4, 1, 0]",4,0,2,2,200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4387,"[4, 2, 3, 3, 1]",3,2,3,3,165.66863905325442,['FirstByDavis']
4388,"[1, 1, 2, 0, 3]",4,3,4,4,163.9387755102041,['FirstByDavis']
4389,"[2, 4, 1, 3, 4]",4,1,5,5,167.3469387755102,['FirstByDavis']
4390,"[3, 2, 5, 0, 2]",2,5,1,1,69.23611111111111,"['ContriteTitForTat', 'InversePunisher']"
4391,"[4, 0, 3, 1, 5]",4,5,2,2,133.66863905325442,['FirstByDavis']
4392,"[5, 4, 5, 3, 2]",0,3,3,3,166.23268698060943,['InversePunisher']
4393,"[4, 5, 3, 2, 4]",3,2,4,4,183.40123456790124,['InversePunisher']
4394,"[5, 4, 5, 4, 5]",3,4,5,5,178.3289224952741,['FirstByDavis']
4395,"[3, 2, 5, 5, 4]",0,3,1,1,142.0027700831025,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4396,"[4, 4, 4, 5, 2]",0,4,2,2,160.44321329639888,['InversePunisher']
4397,"[2, 5, 5, 1, 2]",1,4,3,3,157.2888888888889,['FirstByDavis']
4398,"[2, 4, 5, 5, 4]",0,1,4,4,185.2,['InversePunisher']
4399,"[1, 3, 0, 2, 5]",2,0,5,5,200.0,"['FirstByDavis', 'ContriteTitForTat', 'InversePunisher']"
4400,"[3, 1, 4, 4, 1]",0,1,1,1,118.59171597633136,"['ContriteTitForTat', 'InversePunisher']"
4401,"[0, 1, 0, 5, 5]",3,1,2,2,112.85123966942149,['InversePunisher']
4402,"[5, 1, 0, 5, 3]",0,5,3,3,137.19387755102042,['InversePunisher']
4403,"[4, 2, 4, 0, 2]",0,4,4,4,169.72222222222223,['InversePunisher']
4404,"[0, 3, 2, 2, 2]",0,0,5,5,200.0,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4405,"[3, 0, 4, 5, 2]",3,5,1,1,83.6734693877551,['InversePunisher']
4406,"[5, 0, 3, 1, 0]",0,4,2,2,133.20987654320987,['InversePunisher']
4407,"[0, 2, 5, 5, 5]",4,5,3,3,162.38754325259515,['InversePunisher']
4408,"[2, 4, 2, 2, 2]",1,4,4,4,151.0,['InversePunisher']
4409,"[5, 1, 5, 4, 3]",3,4,5,5,172.679012345679,['FirstByDavis']
4410,"[1, 5, 3, 5, 4]",3,4,1,1,104.70679012345678,"['ContriteTitForTat', 'InversePunisher']"
4411,"[2, 1, 0, 2, 5]",3,2,2,2,152.22,['FirstByDavis']
4412,"[3, 5, 5, 5, 1]",4,0,3,3,191.4847645429363,"['FirstByDavis', 'InversePunisher']"
4413,"[4, 4, 5, 4, 4]",2,3,4,4,159.47845804988663,['InversePunisher']
4414,"[2, 3, 1, 5, 2]",3,4,5,5,159.97041420118344,['FirstByDavis']
4415,"[5, 2, 5, 3, 4]",3,3,1,1,142.37673130193906,"['ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4416,"[2, 5, 1, 5, 5]",4,1,2,2,144.67592592592592,['FirstByDavis']
4417,"[3, 5, 2, 0, 0]",1,5,3,3,138.5,['FirstByDavis']
4418,"[0, 3, 1, 4, 3]",1,3,4,4,152.34710743801654,['InversePunisher']
4419,"[1, 3, 4, 2, 2]",4,2,5,5,184.40277777777777,['FirstByDavis']
4420,"[3, 4, 4, 5, 0]",2,3,1,1,113.109375,"['ContriteTitForTat', 'InversePunisher']"
4421,"[0, 1, 5, 3, 3]",2,4,2,2,116.97916666666667,['InversePunisher']
4422,"[5, 5, 5, 5, 0]",0,5,3,3,167.875,['InversePunisher']
4423,"[0, 0, 1, 5, 4]",2,1,4,4,177.36,['InversePunisher']
4424,"[2, 5, 4, 1, 1]",2,4,5,5,166.1301775147929,['FirstByDavis']
4425,"[2, 4, 2, 1, 5]",2,1,1,1,147.24489795918367,"['ContriteTitForTat', 'InversePunisher']"
4426,"[4, 5, 2, 1, 5]",2,2,2,2,171.99307958477507,['FirstByDavis']
4427,"[4, 0, 5, 1, 2]",2,2,3,3,126.94444444444444,['FirstByDavis']
4428,"[2, 2, 2, 3, 2]",0,2,4,4,173.0909090909091,['InversePunisher']
4429,"[2, 5, 0, 1, 3]",1,5,5,5,138.34710743801654,['FirstByDavis']
4430,"[5, 1, 3, 2, 3]",2,1,1,1,124.3265306122449,"['ContriteTitForTat', 'InversePunisher']"
4431,"[5, 2, 2, 0, 5]",4,5,2,2,135.0,['FirstByDavis']
4432,"[4, 0, 0, 4, 4]",0,3,3,3,137.11111111111111,['InversePunisher']
4433,"[0, 4, 2, 2, 1]",3,2,4,4,179.20987654320987,['InversePunisher']
4434,"[2, 1, 1, 2, 0]",2,1,5,5,172.36111111111111,['FirstByDavis']
4435,"[4, 4, 1, 1, 2]",1,4,1,1,90.13888888888889,['InversePunisher']
4436,"[0, 0, 0, 3, 4]",3,3,2,2,112.57142857142857,['InversePunisher']
4437,"[1, 5, 4, 4, 5]",2,4,3,3,161.99445983379502,['FirstByDavis']
4438,"[0, 5, 3, 1, 4]",1,4,4,4,151.77514792899407,['InversePunisher']
4439,"[2, 0, 0, 5, 0]",0,2,5,5,154.28571428571428,['InversePunisher']
4440,"[2, 5, 0, 4, 3]",0,2,1,1,147.0612244897959,"['ContriteTitForTat', 'InversePunisher']"
4441,"[3, 5, 3, 0, 3]",1,5,2,2,135.81632653061226,['FirstByDavis']
4442,"[1, 5, 4, 3, 2]",3,1,3,3,174.96,['FirstByDavis']
4443,"[2, 2, 4, 4, 1]",3,4,4,4,168.66272189349112,['InversePunisher']
4444,"[0, 1, 4, 5, 3]",2,4,5,5,154.95857988165682,['InversePunisher']
4445,"[1, 2, 5, 0, 3]",2,5,1,1,60.12396694214876,"['ContriteTitForTat', 'InversePunisher']"
4446,"[5, 1, 4, 2, 2]",2,4,2,2,135.16326530612244,['FirstByDavis']
4447,"[2, 1, 0, 1, 3]",3,1,3,3,170.20408163265307,"['FirstByDavis', 'InversePunisher']"
4448,"[1, 5, 1, 0, 4]",0,1,4,4,186.9504132231405,['InversePunisher']
4449,"[2, 4, 5, 4, 1]",2,3,5,5,160.625,['FirstByDavis']
4450,"[0, 1, 1, 0, 4]",1,1,1,1,139.05555555555554,['InversePunisher']
4451,"[4, 4, 0, 5, 3]",0,4,2,2,146.0625,['InversePunisher']
4452,"[4, 5, 5, 1, 2]",1,5,3,3,157.8892733564014,['FirstByDavis']
4453,"[5, 1, 3, 2, 2]",4,2,4,4,175.84615384615384,['InversePunisher']
4454,"[5, 2, 5, 3, 4]",2,5,5,5,158.94736842105263,['FirstByDavis']
4455,"[3, 0, 2, 1, 2]",4,2,1,1,113.59375,['InversePunisher']
4456,"[5, 3, 2, 4, 5]",1,2,2,2,162.70360110803324,['FirstByDavis']
4457,"[1, 1, 5, 4, 4]",0,1,3,3,188.76444444444445,['InversePunisher']
4458,"[2, 5, 1, 0, 5]",2,0,4,4,186.65680473372782,['InversePunisher']
4459,"[5, 5, 5, 5, 5]",4,5,5,5,176.12,['FirstByDavis']
4460,"[1, 3, 3, 1, 4]",4,4,1,1,89.44444444444444,"['ContriteTitForTat', 'InversePunisher']"
4461,"[2, 2, 1, 1, 0]",3,1,2,2,167.27777777777777,['FirstByDavis']
4462,"[1, 5, 4, 1, 5]",2,0,3,3,158.125,['FirstByDavis']
4463,"[3, 3, 2, 2, 1]",3,2,4,4,175.8181818181818,['InversePunisher']
4464,"[4, 1, 5, 4, 4]",3,3,5,5,172.9506172839506,['FirstByDavis']
4465,"[3, 5, 0, 3, 4]",0,2,1,1,128.16,"['ContriteTitForTat', 'InversePunisher']"
4466,"[1, 4, 5, 2, 1]",2,3,2,2,128.0473372781065,['FirstByDavis']
4467,"[3, 5, 1, 0, 0]",0,1,3,3,165.77777777777777,['ContriteTitForTat']
4468,"[5, 5, 5, 2, 2]",2,5,4,4,159.43213296398892,['InversePunisher']
4469,"[3, 4, 0, 4, 4]",1,4,5,5,155.30666666666667,['FirstByDavis']
4470,"[5, 5, 0, 5, 4]",0,5,1,1,108.78116343490305,"['ContriteTitForTat', 'InversePunisher']"
4471,"[2, 4, 3, 0, 4]",2,3,2,2,150.22485207100593,['FirstByDavis']
4472,"[0, 2, 2, 1, 5]",4,1,3,3,151.2,['InversePunisher']
4473,"[4, 0, 3, 3, 1]",0,4,4,4,155.900826446281,['InversePunisher']
4474,"[0, 4, 3, 2, 5]",1,0,5,5,164.57142857142858,['InversePunisher']
4475,"[1, 3, 4, 1, 3]",1,1,1,1,112.95833333333333,['InversePunisher']
4476,"[2, 0, 5, 5, 5]",4,1,2,2,148.26989619377161,['FirstByDavis']
4477,"[4, 4, 3, 4, 1]",3,4,3,3,164.625,['FirstByDavis']
4478,"[1, 3, 1, 1, 5]",4,4,4,4,155.2479338842975,['InversePunisher']
4479,"[4, 5, 1, 4, 4]",3,1,5,5,171.02469135802468,['FirstByDavis']
4480,"[0, 4, 2, 4, 1]",1,4,1,1,81.2892561983471,['InversePunisher']
4481,"[3, 5, 3, 5, 4]",1,3,2,2,147.4,['FirstByDavis']
4482,"[5, 3, 4, 5, 5]",4,3,3,3,163.63636363636363,['FirstByDavis']
4483,"[3, 2, 0, 1, 1]",0,3,4,4,148.57142857142858,['InversePunisher']
4484,"[0, 3, 0, 5, 1]",3,3,5,5,160.1851851851852,['InversePunisher']
4485,"[3, 1, 5, 5, 2]",2,0,1,1,95.2734375,"['ContriteTitForTat', 'InversePunisher']"
4486,"[2, 5, 2, 5, 2]",1,5,2,2,136.4453125,['FirstByDavis']
4487,"[4, 1, 3, 3, 3]",3,0,3,3,164.76530612244898,['FirstByDavis']
4488,"[5, 4, 5, 1, 5]",1,4,4,4,168.74,['InversePunisher']
4489,"[2, 5, 3, 4, 1]",1,5,5,5,159.55555555555554,['FirstByDavis']
4490,"[3, 4, 5, 5, 4]",1,3,1,1,131.51020408163265,"['OnceBitten', 'InversePunisher']"
4491,"[2, 2, 2, 0, 2]",0,2,2,2,157.4375,['InversePunisher']
4492,"[1, 1, 3, 2, 5]",2,2,3,3,151.33333333333334,['FirstByDavis']
4493,"[3, 1, 3, 5, 3]",3,2,4,4,156.51111111111112,['InversePunisher']
4494,"[3, 3, 4, 2, 2]",0,0,5,5,179.35204081632654,['InversePunisher']
4495,"[5, 3, 1, 3, 5]",4,5,1,1,100.65743944636678,"['ContriteTitForTat', 'InversePunisher']"
4496,"[5, 0, 4, 3, 5]",2,4,2,2,143.16955017301038,['FirstByDavis']
4497,"[4, 5, 4, 0, 2]",0,4,3,3,169.9911111111111,['InversePunisher']
4498,"[2, 3, 3, 1, 5]",0,2,4,4,179.35714285714286,['InversePunisher']
4499,"[1, 0, 3, 4, 5]",2,3,5,5,160.55621301775147,['FirstByDavis']
4500,"[2, 5, 4, 0, 0]",2,0,1,1,81.81818181818181,['ContriteTitForTat']
4501,"[0, 3, 3, 2, 2]",4,2,2,2,166.78,['InversePunisher']
4502,"[1, 5, 3, 1, 3]",4,3,3,3,172.27218934911244,['FirstByDavis']
4503,"[2, 1, 3, 1, 0]",2,3,4,4,140.30612244897958,['InversePunisher']
4504,"[4, 3, 4, 2, 1]",4,1,5,5,190.95408163265307,['FirstByDavis']
4505,"[3, 3, 0, 2, 3]",0,1,1,1,105.98347107438016,"['ContriteTitForTat', 'InversePunisher']"
4506,"[4, 4, 2, 3, 3]",3,3,2,2,161.3046875,['FirstByDavis']
4507,"[3, 5, 3, 0, 0]",3,0,3,3,200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten']"
4508,"[5, 5, 1, 0, 2]",2,1,4,4,186.76331360946745,['InversePunisher']
4509,"[1, 1, 5, 2, 5]",1,1,5,5,190.1734693877551,['FirstByDavis']
4510,"[5, 5, 3, 5, 4]",1,5,1,1,120.09297520661157,['InversePunisher']
4511,"[4, 5, 1, 0, 5]",2,1,2,2,183.7111111111111,['FirstByDavis']
4512,"[2, 4, 3, 3, 5]",3,1,3,3,172.11764705882354,"['FirstByDavis', 'InversePunisher']"
4513,"[1, 5, 4, 2, 4]",4,1,4,4,174.578125,['InversePunisher']
4514,"[5, 4, 3, 4, 5]",0,5,5,5,171.56462585034015,['InversePunisher']
4515,"[1, 0, 4, 3, 0]",2,2,1,1,50.8125,['InversePunisher']
4516,"[0, 5, 0, 4, 0]",1,5,2,2,99.50617283950618,['InversePunisher']
4517,"[2, 5, 3, 4, 0]",1,5,3,3,147.9591836734694,['FirstByDavis']
4518,"[1, 2, 0, 5, 2]",3,5,4,4,141.0,['InversePunisher']
4519,"[2, 5, 3, 2, 3]",3,2,5,5,185.07555555555555,['FirstByDavis']
4520,"[4, 0, 3, 0, 5]",4,5,1,1,69.65277777777777,['OnceBitten']
4521,"[1, 4, 3, 3, 0]",2,3,2,2,144.6611570247934,['FirstByDavis']
4522,"[5, 2, 2, 5, 4]",0,3,3,3,154.07407407407408,['InversePunisher']
4523,"[5, 2, 4, 0, 0]",3,0,4,4,200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten']"
4524,"[0, 5, 5, 5, 4]",3,5,5,5,177.46537396121883,['InversePunisher']
4525,"[1, 4, 5, 5, 1]",3,4,1,1,95.01953125,"['ContriteTitForTat', 'InversePunisher']"
4526,"[5, 2, 2, 0, 2]",0,5,2,2,131.32231404958677,['InversePunisher']
4527,"[2, 2, 4, 0, 4]",4,4,3,3,163.77777777777777,['FirstByDavis']
4528,"[3, 1, 4, 3, 5]",0,3,4,4,171.67578125,['InversePunisher']
4529,"[3, 5, 3, 0, 1]",0,3,5,5,182.4375,['InversePunisher']
4530,"[0, 3, 2, 0, 1]",4,0,1,1,139.08333333333334,"['ContriteTitForTat', 'OnceBitten']"
4531,"[4, 3, 5, 4, 5]",1,2,2,2,169.40136054421768,['FirstByDavis']
4532,"[3, 3, 0, 5, 4]",0,3,3,3,162.08,['InversePunisher']
4533,"[5, 3, 5, 4, 1]",3,4,4,4,172.92592592592592,['InversePunisher']
4534,"[0, 2, 5, 0, 0]",2,1,5,5,163.46938775510205,['ContriteTitForTat']
4535,"[0, 1, 1, 3, 0]",1,1,1,1,128.2,['InversePunisher']
4536,"[4, 5, 4, 5, 4]",3,5,2,2,156.78719008264463,['FirstByDavis']
4537,"[5, 3, 0, 2, 5]",3,2,3,3,172.8177777777778,"['FirstByDavis', 'InversePunisher']"
4538,"[0, 0, 5, 4, 1]",3,4,4,4,172.16,['InversePunisher']
4539,"[2, 0, 4, 5, 4]",3,5,5,5,163.2888888888889,['FirstByDavis']
4540,"[2, 4, 4, 0, 5]",3,0,1,1,200.0,"['FirstByDavis', 'ContriteTitForTat', 'OnceBitten', 'InversePunisher']"
4541,"[4, 0, 5, 1, 3]",2,3,2,2,117.51479289940828,['FirstByDavis']
4542,"[4, 2, 3, 2, 3]",1,0,3,3,173.42857142857142,"['FirstByDavis', 'InversePunisher']"
4543,"[3, 0, 4, 2, 4]",4,1,4,4,161.84615384615384,['InversePunisher']
4544,"[5, 1, 2, 5, 3]",2,0,5,5,176.7734375,['FirstByDavis']
4545,"[3, 0, 5, 4, 3]",4,2,1,1,128.58666666666667,['InversePunisher']
4546,"[1, 4, 5, 5, 3]",1,1,2,2,157.45679012345678,['FirstByDavis']
4547,"[3, 1, 1, 0, 0]",0,3,3,3,152.48,"['GeneralizedDefector', 'ContriteTitForTat']"
4548,"[5, 5, 5, 4, 4]",0,1,4,4,171.99432892249527,['InversePunisher']
4549,"[1, 0, 3, 4, 3]",2,1,5,5,155.22314049586777,['FirstByDavis']
4550,"[4, 3, 4, 5, 2]",3,5,1,1,105.13888888888889,"['ContriteTitForTat', 'InversePunisher']"
4551,"[4, 1, 1, 0, 2]",2,1,2,2,168.390625,['FirstByDavis']
4552,"[5, 0, 3, 5, 5]",0,5,3,3,153.2716049382716,['InversePunisher']
4553,"[1, 5, 3, 1, 1]",2,3,4,4,165.8595041322314,['InversePunisher']
4554,"[2, 4, 3, 4, 1]",2,1,5,5,170.3673469387755,['FirstByDavis']
4555,"[2, 5, 2, 1, 0]",1,5,1,1,51.25,['InversePunisher']
4556,"[3, 5, 1, 4, 0]",0,2,2,2,155.2130177514793,['InversePunisher']
4557,"[0, 1, 4, 1, 2]",2,4,3,3,128.375,['InversePunisher']
4558,"[4, 0, 5, 4, 1]",3,2,4,4,166.20408163265307,['InversePunisher']
4559,"[5, 5, 4, 3, 3]",4,3,5,5,181.6325,['FirstByDavis']
4560,"[5, 1, 2, 3, 5]",2,2,1,1,153.5859375,"['ContriteTitForTat', 'InversePunisher']"
4561,"[4, 3, 2, 1, 0]",1,3,2,2,141.74,['FirstByDavis']
4562,"[1, 1, 1, 2, 3]",3,1,3,3,158.25,['FirstByDavis']
4563,"[1, 4, 3, 3, 2]",1,4,4,4,156.92307692307693,['InversePunisher']
4564,"[0, 4, 2, 1, 2]",4,2,5,5,183.11111111111111,['InversePunisher']
4565,"[4, 5, 5, 5, 3]",3,5,1,1,120.02066115702479,"['ContriteTitForTat', 'InversePunisher']"
4566,"[4, 2, 4, 3, 3]",0,4,2,2,154.84375,['InversePunisher']
4567,"[2, 2, 3, 0, 1]",0,2,3,3,173.625,['InversePunisher']
4568,"[0, 0, 2, 3, 4]",3,3,4,4,154.2962962962963,['InversePunisher']
4569,"[5, 3, 0, 2, 1]",0,4,5,5,156.15702479338842,['InversePunisher']
4570,"[2, 5, 3, 5, 3]",2,1,1,1,139.19444444444446,"['ContriteTitForTat', 'InversePunisher']"
4571,"[5, 4, 3, 4, 4]",4,1,2,2,159.26,['FirstByDavis']
4572,"[5, 4, 2, 2, 5]",1,4,3,3,157.7037037037037,['FirstByDavis']
4573,"[3, 2, 5, 5, 2]",0,3,4,4,175.91695501730104,['InversePunisher']
4574,"[3, 5, 2, 0, 0]",2,2,5,5,176.7,['FirstByDavis']
4575,"[0, 4, 2, 4, 0]",1,0,1,1,72.32,['InversePunisher']
4576,"[3, 5, 3, 0, 4]",1,3,2,2,137.82222222222222,['FirstByDavis']
4577,"[3, 5, 0, 1, 2]",0,3,3,3,160.13223140495867,['InversePunisher']
4578,"[3, 4, 1, 4, 4]",2,0,4,4,187.7578125,['InversePunisher']
4579,"[3, 4, 5, 5, 3]",2,5,5,5,164.125,['FirstByDavis']
